id,text,explicitness,target
1168075403157811201,@USER @USER @USER @USER @USER @USER Wat kan ik er aan doen dat jij zo achterlijk bent dat je geen enkele zin snapt in mijn Engelstalige paper? De theorie 'onzin' noemen getuigt van een zeer onderontwikkelde frontaalkwab. Graag delen: URL,EXPLICIT,INDIVIDUAL
1267841901425831941,@USER @USER @USER krijg de coronatyfus kutje,EXPLICIT,INDIVIDUAL
1063720124685914112,"@USER Die vieze Joaquin heeft van prive spullen af te blijven, ik zou nu ook een rekening maken als ik haar was, en alles laten betalen die vent heeft echt een paar schroeven los zitten, afschieten die lamzak.",EXPLICIT,INDIVIDUAL
1266847069773455361,@USER @USER @USER Die neger snapt niet eens wat 'ie staat te blaten.,EXPLICIT,INDIVIDUAL
1063773386277642240,@USER is een slet RT @USER RT @USER @USER is een slet RT @USER @USER #slet #hoer #rat URL,EXPLICIT,INDIVIDUAL
1267633729159204867,@USER @USER @USER @USER ga jij snel hulp zoeken veganistische kut!,EXPLICIT,INDIVIDUAL
838967918662565888,@USER Kassa voor jou Petertje. Ranzige uitvreter. Krijg nog geld van je vanwege Must. @USER,EXPLICIT,INDIVIDUAL
1063531795226992641,@USER is een slet RT @USER Lekker met me kutje spelen :face_savoring_food: #geil #slet #nat,EXPLICIT,INDIVIDUAL
1064161284000763905,"Gerrit is even een paar taken aan het verdelen, maar zelf doet hij hij geen flikker. vieze klootzak dat je bent",EXPLICIT,INDIVIDUAL
1266301791345377285,"@USER @USER Ja ze zijn er nog in grote getale, ze zien niet in of willen het gewoon niet zien dat dit een generale repetitie is. Men weet nu al dat Corona crisis 2.0 in de maak is, en er zal nog meer volgen dan alleen Corona. Grenzen zijn open voor kansenpareltjes en worden niet gecheckt...",IMPLICIT,GROUP
1266792667133984773,"@USER gij ne prijs betalen , hopelijk ik wens het je , corona of nog erger , uw soort verdienen dat",IMPLICIT,INDIVIDUAL
1267267001065578497,@USER Rob Jetten jij Robot Homo. Jij begrijpt nog steeds niet dat je vriendin Ollogren weer onze vrijheid afpakt door het afschaffen van het Referendum. En ze kan geen eens de huur verhoging stoppen ik kan die makkelijk radicaal stoppen als ik in politiek zit het liefst zonder geld XD,EXPLICIT,INDIVIDUAL
1267570249043529730,@USER Wat een koud kreng is die vrouw! Zegt veel over @USER en @USER . Verdriet van velen om dierbaren. En deze foppartije snappen niet eens dat gelijkheid voor Iedwreen gelijk moet zijn.,EXPLICIT,INDIVIDUAL
1268962897562132480,"@USER #zwartepiet zijn geschminkte kinderen die er zijn voor kinderen. #akwasi dient opgepakt te worden voor #opruiing, #volksmennerij, en aansporen tot #geweld TEGEN KINDEREN!",IMPLICIT,INDIVIDUAL
667831104737406976,Elke moslim is een potenti\u00eble terrorist. Ook moslims in de 2deKamer. #pauw,EXPLICIT,GROUP
1061957995456880640,"Deze smeerlap wil geruisloos het VN vedrag van Marakesch laten tekenen dat betekend het einde van ons land, onze cultuur en vooral van onze economie en alles waar u ooit voor gewerkt heeft! Zodat hij straks een top baantje in Brussel krijgt URL",EXPLICIT,INDIVIDUAL
1268938829102231552,"Ik wist t al, ik leef in een totaal Mongolen land. Het is juni en #Rutte heeft t over zwarte Piet. @USER heeft t licht gezien. De #MSM doet lekker mee en praat ons aan dat we racisten zijn. Tuig! Ze willen chaos. Wat wordt dit een links pleuris nest.",EXPLICIT,GROUP
1266907599942885377,"@USER @USER @USER @USER Altijd weer lachwekkend hoe domlinkse idioten door middel van projectie van hun kolderieke fantasietjes menen te weten wat iemand anders hoopt, je bent geen uitzondering.",EXPLICIT,GROUP
668328316781387776,Frankrijk en Belgie rijp voor stadsguerilla omdat men de islamitische kanker jarenlang heeft laten uitzaaien!!,EXPLICIT,OTHER
1267267536707620866,@USER @USER Maar die oudere sterfte helpt weer bij mn pensioen tekort. Toch nog iets goeds wat corona kan doen.,IMPLICIT,GROUP
1267208718845911040,@USER @USER @USER Wat een laffe AFA KUT,EXPLICIT,INDIVIDUAL
665590154602651648,@USER 1 de islam is slachtoffer 2 het heeft niets met Islam te maken 3 we moeten de moslims beschermen 4 schuld v wilders #linkstuig,EXPLICIT,GROUP
1266987015108788224,@USER Whahaha jij bent hopeloos dit op Twitter zetten ook nog met je dochtertje,EXPLICIT,INDIVIDUAL
1266412931585118210,@USER Saudi is gwn schoothondje van Amerika alleen maar handje ophouden voor olie geld en dan doorgaan om de omringende landen te terroriseren en mensen naar Medina te halen om ze te brainwashen,IMPLICIT,OTHER
1267070866040459266,"Sportief zijn ze wel die #AntifaTerrorists Ruimen een hele Nike winkel uit. Ja, die mensen hebben het niet he, en de blanke onderdrukker geeft het niet gratis, dan moeten ze het wel zelf pakken. #BlackLivesMatter",EXPLICIT,OTHER
1062776819856932864,@USER is een slet RT @USER RT @USER @USER is een slet RT @USER RT @USER @USER is een slet RT @USER en heef…,EXPLICIT,INDIVIDUAL
1123487481331163136,"Die liegende meute van politici beloven weer veel goeds te doen voor de mensen,,,ze mogen dood vallen in hun leugens !",EXPLICIT,GROUP
1266152595455909888,"@USER maar wanneer Harry's vriendin hetzelfde doet als de ""zwarte"" Dan hoor je die loser niet..",EXPLICIT,INDIVIDUAL
1266138974122389504,"@USER @USER Speelt al 10 jaar mensen die stemmen op een wijze van fuck mijn ouders, fuck mijn kinderen!",EXPLICIT,GROUP
1123494696419041280,"Ik beloof echt bij deze, als ik die kkbloedblaar ooit tegenkom...",EXPLICIT,INDIVIDUAL
1267725163078078465,"@USER Halsema is hypocriet en heeft schijt aan alles buiten haar eigen linkse agenda. Halsema heeft schijt aan de 1 1/2 meter corona maatregelen, aan alle ondernemers, aan de zorg en aan de ouderen. Dit valt niet uit te leggen, Halsema zaait tweespalt in de samenleving, zo dom.",IMPLICIT,INDIVIDUAL
665309554348040192,Hoeveel doden moeten er nog vallen voordat de grenzen dicht gaan? Zijn jullie nou echt zo dom met je multiculturele shit zooi? #islam #IS,EXPLICIT,OTHER
1266765579312128002,@USER Links heeft maar één motto alles moet kapot. Dat is hier in de EU echt niet anders.,IMPLICIT,OTHER
1062005109801009152,jullie be like ik verkracht en abuse de vrouwen in mijn leven niet dus ....? ik ben niet trash? ik ben excluded? wees blij dat k geen verkrachter en abuser ben!!!! you ungrateful BITTER WHORE,EXPLICIT,INDIVIDUAL
1266310716518211584,@USER @USER @USER @USER Het is juist st Twitter die de vrijheid van meningsuiting beperkt. Zwakzinnige extreem sozialist.,EXPLICIT,INDIVIDUAL
1061999955236323329,"@USER @USER @USER Ik ken veel echte Aziaten in Nederland. Die passen zich wel aan, werken hard en hoor je nooit zeuren of zeiken. Ook Zuid-Amerika en heb ik meestal geen moeite mee. Het zijn de negers en moslims die samen met de socialisten ONS land naar de kloten helpen.",EXPLICIT,GROUP
664620441114451968,@USER Je weet niks van NL je snapt alleen wat jij wilt snappen. Dom geboren en net zoveel vel voor de kop als een olifant voor knie,EXPLICIT,INDIVIDUAL
1266422144050909187,@USER @USER Haha ik ga stuk :face_with_tears_of_joy: :rolling_on_the_floor_laughing: ...wat een ontieglijk domme muts,EXPLICIT,INDIVIDUAL
664881442070126592,"@USER @USER Hij gaat geen vreemd volk in huis halen ,zo gek is hij niet ,een homo gooien ze van de toren ,de moslims !",IMPLICIT,GROUP
1266375377208795137,"Gewone burgers worden gelijk van Twitter gepleurd (Suspended) maar bij Trump niet, erg laf van Twitter !!!! #DitisM #Beau #Op1 #Pinksteren Twitter verbergt tweet van Trump die 'geweld verheerlijkt' URL",IMPLICIT,OTHER
665887988119916544,Ze wassen hun handen in het bloed van onschuldigen ! @USER @USER @USER,IMPLICIT,GROUP
841066691278843905,Integratie ? Hoezo ? Het blijven Turken @USER,IMPLICIT,GROUP
1270082431144669184,@USER Alle mensen met een mooi bruin huidje wegzetten als #slachtoffer. Allemaal in dat zelfde hokje. #polarisatie ten top #discriminatie ten top #slachtofferschap aanpraten ten top en allemaal voor je eigen agenda,IMPLICIT,INDIVIDUAL
665586089952993280,Al die verschillende soorten moslims slaan elkaar ook de hersens in. #eenvandaag,IMPLICIT,GROUP
1267440910465486848,Wie gaat er nu protesteren voor een dode misdadiger? Geld :money_bag: dus.... En #links subsidies :face_vomiting: URL,IMPLICIT,GROUP
1266167793923362816,NRC is een links vod ...,EXPLICIT,OTHER
1063789589696077824,wtkkf man hoe kunnen pro zwarte pieters O kanker ziek empathieloos zijn kanker psychopaten,EXPLICIT,GROUP
1268113467736760321,@USER @USER Dat was wel een super relevante vraag die al die kut journalisten niet stelden!,EXPLICIT,GROUP
1002610558540099585,@USER @USER @USER @USER Ik ga niét vakoverschrijdend werken met die sukkels van de exacte wetenschappen. Niét.,EXPLICIT,GROUP
1266344177085923328,"@USER Verbazingwekkend veel van haar volgers vinden haar zielig en mij de boosdoener. Meiske kan totaal niet omgaan met kritiek of feedback , triest",EXPLICIT,INDIVIDUAL
848289649210474496,@USER Waar reisinformatie als de laatste lC-direct 23.08 vanuit Amsterdam naar Rotterdam niet rijdt?,EXPLICIT,GROUP
1065304570216280066,@USER Had die twee hoeren maar over de poort gegooid,EXPLICIT,INDIVIDUAL
1266774302503981058,@USER @USER @USER Jij hebt echt een beperkt denkvermogen.,IMPLICIT,INDIVIDUAL
1266966102439067648,@USER Ja ze filmen meestal als het al gebeurd is de waarheid laten de Lochtonen niet zien,IMPLICIT,GROUP
665451352294846466,Aan de anti-Zwarte Pietclub die met 4 touringcars onderweg naar #Meppel zijn: U ZOU U KAPOT MOETEN SCHAMEN #Parijs,IMPLICIT,GROUP
1267014023951929345,@USER @USER Die lui zijn toch ziek,EXPLICIT,GROUP
1266127196378353664,"@USER @USER Jeugdzorg is een verdienmodel, geven geen donder om kinderen, wel om het geld wat het oplevert.",EXPLICIT,OTHER
1063384339784847360,Gevoel dat mn hoeren nicht me twitter stalked dus nu moet ik undercover,EXPLICIT,INDIVIDUAL
666748800334241792,@USER @USER wanneer wordt Boko Haram uit geroeid,EXPLICIT,OTHER
1063147276149747713,@USER Schat first of all @USER me ten tweede als je mijn hele thread las kon je zien waar ik her over had. De context: er was een foto waar iemand Obama naast malcolm x en mlk had geedit snap je het nu of ben ke nog steeds te dom?,IMPLICIT,INDIVIDUAL
665238770942349312,@USER @USER echte zwarte pieten zijn leuk en.lief dit is een bruine rioolrat,EXPLICIT,INDIVIDUAL
1076892264444633090,@USER @USER Je weet toch dat anno 2018 de media alles wat met zorgpersoneel te maken heeft in een kwaad daglicht stelt.,EXPLICIT,OTHER
1267204274083241987,@USER @USER Antifa moet je afschieten groter tuig bestaat er niet,EXPLICIT,OTHER
1267011899452985344,@USER @USER @USER Moven met je waanzin ...geniet jij maar lekker van een wortel snowflake,EXPLICIT,INDIVIDUAL
1062839233432506370,@USER Ja ik ben piccaso heb m kk zelf ontworpen nog meer vragen homo want je gaat me bonnetjes laten trekken en zo een persoon wil ik niet zijn,EXPLICIT,INDIVIDUAL
1266838024366829568,"@USER @USER @USER @USER Nope, fout. Je moet nog een hoop levenservaring en mensenkennis opdoen jongen. Hork",EXPLICIT,INDIVIDUAL
1266153401630568448,@USER heb die video echt 100den keer gekeken blijft geweldig hoe zwak de politie is,IMPLICIT,OTHER
839958732641542147,Whahaha @USER k probeerde wat te verzinnen maar al je #Mijlpalen staan hieronder al genoemd! Je zult je wel geliefd voelen! :squinting_face_with_tongue:,IMPLICIT,INDIVIDUAL
1266638536008228864,@USER Eerste slimme beslissing die ik de liberalen in lange tijd heb horen maken.,IMPLICIT,GROUP
1061958915997515782,"@USER Ook als Opastelten @USER niet beïnvloedde is Nederland al veel dieper gezonken dan een bananenrepubliek. Het OM en de idioten die zich 'rechter' mogen noemen dienen enkel en alleen nog maar de extreem socialistische agenda, die Hitler exact zo wilde.",EXPLICIT,GROUP
1061997644879486981,@USER @USER @USER De Hollander bestaat WEL. Dat zijn de ruim 10 miljoen mensen die NIET links stemmen en steeds misselijker worden van #ZwakzinnigLinkse figuren zoals jij. URL,EXPLICIT,GROUP
1266969217359806464,"@USER @USER Marleen Pientka @USER jij bent echt zo stom als t achterend vaneen varken he, daarnet las ik dat je die rellenclub milieudefensie steunt, nu dit weer, van jou moeten die bomen het niet hebben iig :rat:",EXPLICIT,INDIVIDUAL
1266356161873403904,"@USER @USER @USER @USER @USER @USER @USER Ja antirook trol @USER wil alleen maar roken verbieden. Verder is alles toegelaten. Gezondheid , who cares .. URL",IMPLICIT,INDIVIDUAL
1002602416297185281,jullie mogen niet roken op het teras omdat kinderen het kunnen zien maar xe zien wel die homo's en andere gekken op het terras,IMPLICIT,GROUP
1268941372251426818,@USER @USER @USER Tuig dat verzet pleegde en onder de verdovende middelen zat geen verzet had hij gewoon achterin gezeten,IMPLICIT,INDIVIDUAL
1168072179101110272,"Ik haaat de mensheid !! :face_with_symbols_on_mouth: onderweg naar werk kat tegen gekomen die zwaar is aangereden ,,, HOE KAN JE ALS MENS DOODRIJDEN ! :face_with_symbols_on_mouth: :exploding_head: nekschot verdienen die mensen !! #boos #kwaad",EXPLICIT,OTHER
1062782860254420998,"@USER Kk duitste turken, ze zijn allemaal kk rijk",EXPLICIT,GROUP
1266367704463601665,@USER Als buitenlander in Vlaanderen gejat want dan mag dat :face_savoring_food: En als de peilingen zelfs maar half kloppen tjah . Nederland is en blijft doof stom en blind .,EXPLICIT,OTHER
1266480640289103872,"@USER @USER @USER Die flutgast moet je blocken, alle letters zijn zonde van je tijd",EXPLICIT,INDIVIDUAL
1266809348933763072,@USER @USER @USER Jij bent niet helemaal goed in je bovenkamer.,EXPLICIT,INDIVIDUAL
1266834992405061634,@USER Tja het is zijn verdienmodel. Mijnheer is totaal niet geïnspireerd door hetgeen waar hij zegt voor te staan. Polariseren dat is waar hij en zijn vaak werkschuwe maatjes voor staan.,IMPLICIT,INDIVIDUAL
1266240090843435008,"@USER Inderdaad, dieren/insecten kunnen heel goed leven zonder mensen, andersom niet. Weg met die azijnpissers",EXPLICIT,GROUP
1266243115188252672,"Wat hebben we toch een hoop dibile schaapjes in ons land. Anti-5G mensen hebben geen idee waar ze het over hebben :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: Zit jij nog ""on the fence""? Stuur me dan ff een PM, ik klaar deze onduidelijkheid graag voor je op. URL",EXPLICIT,GROUP
666246238786949120,@USER moskeeën sluiten en moslims verbieden moslims te zijn. Nee dat gaat echt super goed werken tegen radicalisering haha #malloot,EXPLICIT,INDIVIDUAL
1061970789161930752,@USER zeg wollah was zoveel geld? kanker @USER,EXPLICIT,INDIVIDUAL
1266137464214872064,"@USER @USER Cube je weet waarom ik mijn account heb geanonimiseerd, je was aanwezig tijdens de doodsbedreigingen aan mijn adres. Niet bang voor mezelf, maar heb ook kinderen en met dat islamofastisch tuig weet je het nooit. Dus ik snap anonimiteit. Politie onderzoekt nog.. sinds 27-12-2016.",EXPLICIT,GROUP
667082005281169409,Moslims bij de EO doen niets anders dan de aanslagen goedpraten en zichzelf tot slachtoffer bestempelen. #arena,IMPLICIT,GROUP
667110328807858178,Allemaal islamiet worden en wegwezen uit dit land.,IMPLICIT,GROUP
1062841210841247744,In die nieuwe Woolrich parka’s heb je binnen in zo een etiket waar “made in china” op staat. Maar die kk marokanen in mn klas deden kk dom en nu heb ik die bon op een kk zieke plek bewaart. Als iemand nog dom doet trek ik m binnen hand bereik,EXPLICIT,GROUP
1266915457191337986,"@USER @USER @USER Ik leg jouw achterlijkheid bloot en wijs andere twitteraars op jouw krankzinnige fantasieën. Zo staat jouw bovenstaande tweet weer vol met 100% onzin. Pathologische leugenaars kunnen niets anders dan domme inhoudsloze, argumentloze verzinsels tweeten, jij bent geen uitzondering.",EXPLICIT,INDIVIDUAL
668088268408377344,"@USER Precies!! ISlam is terreur!! Overal waar ISlam is,is ellende!! Waar ISlam komt..komt ellende!! save the Dutch!! #PVV",EXPLICIT,OTHER
1002598318898335744,Femke Louis is een van de weinige mensen die ik graag dood zie gaan. Sterf. #rtlboulevard,EXPLICIT,INDIVIDUAL
1267267090026807296,@USER Rob Jetten jij Robot Homo. Jij begrijpt nog steeds niet dat je vriendin Ollogren weer onze vrijheid afpakt door het afschaffen van het Referendum. En ze kan geen eens de huur verhoging stoppen ik kan die makkelijk radicaal stoppen als ik in politiek zit het liefst zonder geld XD,EXPLICIT,INDIVIDUAL
1267114823982161920,Echt he @USER als een boa mij of de mijnen zo benaderd sla ik z'n hersens in #promis geef die afgekeurde Melkert banenpool een wapen stok en pepperspray en ze veranderen allemaal in Billy the Kid.,EXPLICIT,GROUP
1267032271267209216,@USER Dus hier praat je goed over teringlijer URL,EXPLICIT,INDIVIDUAL
1064160617286770688,"@USER Je bent nu toch weg dus slaap je straks maar even bij, en je bent verstandig geweest om niet bij dat stel geestelijke gestoorde te blijven, want ze hebben je nu ook even door de stront gehaald omdat je niets uitvoerde",EXPLICIT,GROUP
1061794518658441216,@USER @USER @USER lul heeft zelf nog nooit een dag gewerkt en teveel gekd voor minderwaardige prestaties ontvangen!,EXPLICIT,INDIVIDUAL
1061986914247589888,"@USER @USER Flikker toch eens op uit MIJN land. Vervelend brok ellende. Wij zijn dat gelieg, gezeur en gezeik van jou en je #GeestelijkGehandicapte vrienden al lang spuugzat. #Wegwezen",EXPLICIT,INDIVIDUAL
1267141679540310024,@USER goed voorbeeld doet volgen. Elke extremistische club verbieden. Ook deze links extremisten! @USER @USER @USER @USER @USER @USER iedereen die met deze foute gewelddadige groep wil samenwerken moet zich diep schamen!,EXPLICIT,GROUP
665584788259082240,@USER @USER en wat met dat andere 1.5 miljars mentaal gestoorde geitenneukers.,EXPLICIT,GROUP
1266317884495745025,@USER @USER Asscher ? Doe me een lol die draait met alle winden mee ... huichelaar eerste klas !!,EXPLICIT,INDIVIDUAL
1266305874668158977,@USER @USER @USER Trump is inderdaad een idioot,EXPLICIT,INDIVIDUAL
1266609614377779201,"@USER @USER Motoragenten zien er zo uit, krankzinnige mafklapper.",EXPLICIT,INDIVIDUAL
1267104598248079361,@USER @USER Die Bruin Linkser heeft geen schaamte,IMPLICIT,INDIVIDUAL
1266645005239713793,"@USER @USER Rob Jetten. Ik moet altijd aan de Kop van Jut denken als ik jou zie. Kan ook mooi: Rob -> kop, jet(ten) -> jut(ten).",IMPLICIT,INDIVIDUAL
1002606791107149825,@USER Autotochtone Nederlanders zijn naïeve sukkels Zeg als buitenlander 'alsjeblieft' of 'dank je wel' en we zijn al gecharmeerd dat je een paar woordjes Nederlands spreekt. Praten in het Engels vinden we geweldig. Kunnen we laten zien hoe goed we er in zijn. (maarnietheus),EXPLICIT,GROUP
1267481013682425857,@USER @USER Wat is er ondertussen door het WHO ..Kill Gates en Antifa sponsor Soros op je bankrekening bijgeschreven ?,IMPLICIT,INDIVIDUAL
848282646211948545,@USER Jammer meid dat er respectloze mensen zijn. Ze trekken liever mensen naar hun waardeloze leven en niveau. Dan aan zichzelf te werken. Suc7 :thumbs_up:,IMPLICIT,OTHER
1266529744314564612,"@USER @USER @USER Ik ben zelf wit, idioot",EXPLICIT,INDIVIDUAL
1266151378440851456,@USER zwarte piet zijn witte mensen die blackface doen. kpop zijn aziaten die muziek maken en dansen?? het is hun eigen cultuur??? jij bent de domme hiet,EXPLICIT,INDIVIDUAL
1267454380917297154,@USER @USER Omdat het een linkse teringhoer is die Amsterdam verziekt,EXPLICIT,INDIVIDUAL
665541134555332608,"@USER Al enkele keren begonnen aan een reply op een of andere imbeciel, maar telkens weer gestopt. What's the point anyways?",EXPLICIT,INDIVIDUAL
1168079125438980096,"@USER @USER @USER @USER @USER @USER Grappig dat juist jij, met je wegkijken en oogkleppen het hebt over een bubbel. :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: Alsof dat nog niet genoeg is heb je ook nog een plaat voor je kop van jewelste. URL",IMPLICIT,INDIVIDUAL
1266393662612799488,"@USER Ach ja :beaming_face_with_smiling_eyes: Maar als PVV'er naar een verkapte VVD partij gaat schitteren in een journaal, dan ben je niet goed bij je hoofd. Jeugdige naïviteit zullen we maar zeggen.",IMPLICIT,INDIVIDUAL
838890986642292736,@USER tssss waterbelasting. Vleesbelasting zuurstofbelasting is de volgende? #Groenlinks mogen ze afschaffen. #idioterie,IMPLICIT,OTHER
1062652213904990209,@USER Mogelijk word Muiswinkel afgeknald door zijn eigen soort links fascisten,EXPLICIT,GROUP
1266952032625311745,@USER Het zijn gewoon klootzakken :pouting_face: :pouting_face:,EXPLICIT,GROUP
1266348156746371073,"@USER Helaas, velen en met name in de media worden pas wakker zodra het ""voelen"". Ze zien pas dat er een lantaarnpaal op trottoir staat nadat ze er tegenaan zijn gelopen. Daar hebben we dus niets aan.",IMPLICIT,GROUP
1266363340349034496,"@USER Ja het zijn een stel verraders van het kabinet, dat wisten wel al, maar wordt telkens weer bevestigd.",IMPLICIT,GROUP
1063196583116836870,@USER @USER Ze hoeven helemaal niet te intergreren!!! Als je hier tijdelijk onderdak vind ivm oorlog (10%) is de bedoeling dat je weer vertrekt als je land weer veilig is. De massa 90% is puur beroeps profiteur die hoeven niet eens een dag te blijven,IMPLICIT,GROUP
1062746621488832512,@USER is een slet RT @USER en heeft haar verkocht aan een bordeel #slet,EXPLICIT,INDIVIDUAL
1268952598968709120,"Zojuist op het Jeugdjournaal dezelfde geweldverheeelijker die maandag op de Dam stond te schreeuwen dat zwarte piet wil schoppen, lekker voorbeeld voor de kinderen #akwasi #nos",EXPLICIT,INDIVIDUAL
1062057660495863808,"@USER @USER Melissa spreekt niet namens mij, ik vind dat gelul over Zwarte Piet enorme onzin!",EXPLICIT,INDIVIDUAL
1266808859513020417,@USER @USER @USER Wat een tuig !!!,EXPLICIT,GROUP
1062053092999524352,Dit is zeker weer zo een kech die me gaat volgen zodat ik haar terug volg en zij me weer ontvolg URL,EXPLICIT,INDIVIDUAL
665893531056214016,"passief agressief mensen met achterlijke reacties op de recente gebeurtenissen defrienden, check",EXPLICIT,GROUP
1267137574801494016,"@USER @USER @USER @USER Nee hij heeft helemaal geen winkel, en als je met een machete op burgers inhakt dan verdien je een kogel, zo doen ze dat in Israel ook",IMPLICIT,INDIVIDUAL
1266846958347530243,"@USER @USER @USER @USER @USER Wat een mietje zeg! Grote bek, maar snel afhaken bij tegengas. Met de staart tussen de beentjes.",EXPLICIT,INDIVIDUAL
1267938166775914496,@USER Ik zie gvd protestborden zwarte Piet. What the fuck airfryer? Het gaat om de moord op Floyd. Niet om een kinderfeest. Ga jullie schamen #KOZP voor het kapen van de afschuwelijke dood van deze man tbv jullie heilige huisje.,IMPLICIT,GROUP
1062703998438907906,"What to do?: Er is zo een kanker hoer die mij techniek les geeft, ben 2 weken bezig met een werkstuk, lever het in en ontkent ze dat ze niks heeft. Ze geeft me daarom een 1 en ze wilt ook niet praten, ze doet kk brutaal, ze spreekt een leerling wan met “bek, oprotten”",EXPLICIT,INDIVIDUAL
1266426393333764096,En @USER ( @USER ) komt ook weer wat dwaas uit zijn nek lullen. De tabakslobby blablabla enz.. Alleen zeuren over roken is toegelaten in zijn vulgair antirook trollen universum ! URL,EXPLICIT,INDIVIDUAL
1266304985790373888,"@USER @USER @USER En inspraak is overigens wel degelijk mogelijk, dus ook daar zit je weer mis. Je kunt altijd gewoon protest aantekenen, en soms werkt het ook nog. Waarom verzin je er steeds vanalles bij wat helemaal niet waar is? Is je positie zo zwak dat je dat nodig heb?",IMPLICIT,INDIVIDUAL
1065213907164377088,"@USER Heel verstandig, want jij had het daar niet vol gehouden, en zeker niet met die drie flikkers die je nu een knuffel geven, ze lachen zich dood, en er gaan meer mensen weg let maar eens op,",EXPLICIT,GROUP
1267487672618156033,@USER @USER Wij willen jou niet.,IMPLICIT,INDIVIDUAL
1266225720478642176,"@USER Hahahaha, als ie gevonden was laat m dan op een praalwagen door Nederland gaan, prutser kunnen we met het hele volk deze man uitlachen",EXPLICIT,INDIVIDUAL
838899951845404672,@USER Ja dat heb jij goed gedaan. Iedereen moet dit weten En wie Volkert Ok vind! Mag van mij helemaal van binnenuit weg kankeren!.,EXPLICIT,GROUP
665332404232437760,@USER De groeten verdedig het maar ik HAAT die hele moslim gemeenschap,EXPLICIT,GROUP
1064497089273577472,"@USER @USER luister eens snotneus klaver, die kozp dat zijn racisten, niet de NL burgers die opkomen voor de NL traditie",EXPLICIT,INDIVIDUAL
1061927652150439936,@USER sgahahaha ik struggle ook met die kk app man . ik voeg gwn beetje van alles toe. en kijk naar wie ik kan gebruiken in de toekomst,EXPLICIT,OTHER
839007564499140608,@USER en waar staat meneer dan voor? Als je onze cultuur niet leuk vindt kan je nog altijd terug naar je eigen cultuur!,IMPLICIT,INDIVIDUAL
1267534121976332289,"@USER @USER @USER @USER Verplegenden, families, vrienden, vriendinnen, ouders oma’s opa’s, hebben geleden en jij snapt niet wat Omzigt zegt! Je bent een lamlul! Leer de basisprincipes van gelijkheid en dan zeker in deze periode! Gadverdamme! @USER ga jij nog klappen voor de zorg! Mijn oma en opa!",EXPLICIT,INDIVIDUAL
1062686582132613120,"@USER @USER Verrot stampen, 30 jaar dwangarbeid met regelmatig de zweep erover! Stuk stront",EXPLICIT,INDIVIDUAL
1267737275380744192,En maar piepen over racisme de zielige sensatie zoekers met *NL uitkering* van #BlackLivesMatterNL Overal maling aan dat soort enge vruchten. Ik vind het niet vreemd dat zij uitgekotst worden. Jammer genoeg kicken zij daar nog op ook. #Amsterdam #dedam,EXPLICIT,GROUP
1266128536575905794,@USER @USER @USER Ik ben totaal niet anoniem. Jij wel gekkie,EXPLICIT,INDIVIDUAL
1062791960132501506,@USER is een slet RT @USER @USER is een slet RT @USER @USER is een slet RT @USER @USER URL,EXPLICIT,INDIVIDUAL
1267828496304234496,"@USER Nou nou, wat een egoistische, verwende opmerking zeg! Mijn gedachten gaan uit naar al die coronaslachtoffers die echt letterlijk door een rietje moesten ademen en dit met de dood of blijvende longschade moe(s)ten bekopen. Respectloos #Corona #HalsemaExit",EXPLICIT,INDIVIDUAL
1268151167172960258,@USER @USER We kunnen ook mensen doodmaken eens kijken of dat je dan ook een nerts voelt.,IMPLICIT,INDIVIDUAL
1266320633765519360,@USER Ze kunnen alleen de boel slopen. Achterlijk volk.,EXPLICIT,GROUP
1266316554507034624,@USER Maar ze heb wel dood haar ... flathead,EXPLICIT,INDIVIDUAL
1002603749540589568,"@USER @USER @USER Die Aaf heeft altijd wat te zeuren, zeker over andere vrouwen; ga gewoon leven zure vrouw!",IMPLICIT,INDIVIDUAL
1267637602229895168,@USER @USER @USER @USER laat je nakijken,IMPLICIT,INDIVIDUAL
1168081696249565184,Italiaanse media sparen De Ligt niet URL,EXPLICIT,GROUP
1266178760153403392,Zwarten hebben toch echt het jatgedrag van apen.,EXPLICIT,GROUP
665990876330618880,"@USER @USER het gaat ook niet alleen om de moslims, heel Nederland wordt ook verneukt door al die zwarte negers?",EXPLICIT,GROUP
1002605705331867648,@USER Yolanthe en Sylvie Meijs zijn net zo kil als een veenlijk. Nare mensen.,EXPLICIT,INDIVIDUAL
1002595841306177536,"@USER En het sprookje gaat verder. Als jullie echte mensen waren, moeten jullie toch echt collectief slapeloze nachten hebben met zo massaal de bevolking voorliegen.",IMPLICIT,OTHER
1266352818379726848,"@USER @USER Het kabinet doet voldoende, ze naaien gewoon door. Die hebben de bevolking straks in alles verneukt.",EXPLICIT,OTHER
1266253305459556357,"@USER Dat zwarten zo dom zijn in hun slavernij te blijven hangen al eeuwen en daardoor nooit verder te komen. Als wij dat deden vochten we nu nog met de Duitsers, Fransen en Spanjaarden. Nee, wij gaan verder, maken onszelf succesvol. Dat zouden de zwarten ook moeten doen.",EXPLICIT,GROUP
1266773220071477251,@USER @USER @USER Yep. Laat ze hun eigen land opbouwen en niet steeds alles slopen en elkaar de hersens inslaan. Ze moeten het maar eens leren,IMPLICIT,GROUP
