Id	Text	Explicitness	Target
1266708929171636224	@USER ... APEN STELEN CORONA BLOEDMONSTERS IN INDIA ..???. ... Apen grepen en vluchtten met bloedmonsters van vier COVID-19-patiënten. We moesten opnieuw hun bloedmonsters nemen ”, vertelde topfunctionaris aan college, Reuters . URL	NOT	
1267509939897077762	@USER @USER Wat een enorm kut mens! Zoveel verdriet bij mensen en zij flikt dit. Gadverdamme!	EXPLICIT	INDIVIDUAL
1266629887651127296	@USER Anti depressieve helpt bij jou denk ik . Met jus de Orange en wodka ..... Goed resept hoor :winking_face: ieder geval mogguh vriend :kissing_face_with_smiling_eyes: 	NOT	
1266776178549014528	man hakt in op omstanders met bijl 2 zwaar gewond naar het ziekenhuis, roept #AllahuAkbar #media zwijgen in alle talen #vermijddrukte #anderhalvemetersamenleving let op: extremistische fundamentalist. @USER en @USER en @USER zwijgen in alle talen en @USER censureerde het!	NOT	
667803035293327360	#kpnstoring vroeg naar bed? Nee maar een partij pim pam petten	NOT	
1266161166058913792	sorry dat ik te laat op school ben , mijn opa had sinterklaas geslagen	NOT	
841574139424997376	Hier wordt ik vrolijk van..... — luistert naar Hardstyle Top 100 - Best Ever	NOT	
1266982308411736066	@USER Libië en afrika doen aan slavernij nu nog	NOT	
664684052260098048	12 november : Dag van Respect Respect is een heel breed begrip en is van groot belang voor de maatschappij: ... URL	NOT	
1266707713851035649	@USER ... APEN STELEN CORONA BLOEDMONSTERS IN INDIA ..???. ... Apen grepen en vluchtten met bloedmonsters van vier COVID-19-patiënten. We moesten opnieuw hun bloedmonsters nemen ”, vertelde topfunctionaris aan college, Reuters . URL	NOT	
1268250316799193088	Ga vanavond niet zo een #faaldemonstrant uitnodigen! Het doel moet het onderwerp zijn, racisme, maar nu is het onderwerp de #faaldemonstratie @USER @USER @USER #fail #rotterdam #op1 #op1npo #beau	NOT	
1267347738452164608	@USER @USER @USER Ja klopt en dat weet Wendrich best, ultra links kan zich erg dom houden. Duitsers noemden dat 'Ich habe es nicht.....'	IMPLICIT	GROUP
1269020879117320192	@USER Jesse Klaver engmannetje volksmenner met je vergif dit is zo laag je verloochent je afkomst niet dat is zeker	EXPLICIT	INDIVIDUAL
1266839381626753024	@USER Prachtig woord en zo 'to the point'. :grinning_face_with_big_eyes: 	NOT	
838898224853368832	Inkomstenbelasting 2016 Periode: Vanaf 1 maart 2017 tot en met 30 april 2017. Als je deze aangifte wilt laten... URL	NOT	
664657631957671936	rit aangeboden op 12 nov 07:20 van Basildon naar Rayleigh EUR2.00 URL	NOT	
1267082093538021380	@USER @USER @USER @USER Ja en wat ben jij ? Een alcohol_trol met weinig of geen kennis over het onderwerp ? URL	NOT	
1266394163966283776	@USER Zit je altijd te slapen als het op het nieuws aankomt? Of alleen als het je niet uitkomt?	NOT	
1266131198847434752	@USER @USER Besef dat deze guy mensen heeft geboot in NukeyT URL	NOT	
1266231848373370880	@USER Amerikaanse praktijken, gekopieerd naar Nederland, zoals gebruikelijk.	NOT	
1266134790333517824	@USER @USER Hoe kunnen mensen zo dom zijn	NOT	
1266204726170877952	@USER @USER Ik vind die max 24 belachelijk. Als er dan toch zo weinig trams rijden. Veel mensen hebben een fiets gekocht. Ik hoop dat ze ook als het regent of koud is blijven fietsen. RET snijt zich in de vingers.	NOT	
664623659240280064	LeBron James koopt mansion voor 21 miljoen LeBron James heeft een nieuw optrekje gekocht, meldt Vari URL	NOT	
667779582452506624	@USER Shit seg, ineens zijt gij een deftige tweeter geworden met een fatsoenlijke profielfoto. Is dat nu volwassen worden?	NOT	
1266298235850649603	@USER @USER Pim Fortuyn was idd een smerige pedofiele deuger #FvDop1	EXPLICIT	INDIVIDUAL
838917296131305472	Méér geld naar Griekenland, VVD heeft oplossing voor tekort,verlaging bijstand en afschaffen vakantietoeslag.#TK2017 URL	NOT	
839002982998032384	 :index_pointing_up: 2. @USER kan deze vertellen: pensioenleeftijd wordt opgerekt en pensioenpot bulkt vh geld dus korten was onterecht URL	NOT	
1266709043244081152	@USER ... APEN STELEN CORONA BLOEDMONSTERS IN INDIA ..???. ... Apen grepen en vluchtten met bloedmonsters van vier COVID-19-patiënten. We moesten opnieuw hun bloedmonsters nemen ”, vertelde topfunctionaris aan college, Reuters . URL	NOT	
1266220535228358656	Toen de eerste wolf in 2015 in Nederland bleek teruggekeerd, gonsde het land van opwinding. Vijf jaar later, met zeker tien wolven binnen de landsgrenzen, overstemmen de zorgen alweer het enthousiasme. Boeren en politici eisen maatregelen. URL	NOT	
1266175592925446144	@USER Precies, deze mag dood.	NOT	
1267143889598775298	@USER @USER @USER En volgens het politierapport ging hij de confrontatie juist zelf aan URL	NOT	
838886946072104960	@USER het is wat het is en als gans twitter zit te melken over wat een drama het wel niet is dat Davey een schoon lief heeft dan is dat	NOT	
1266475185982537731	Gvd waarom doen vrouw zoiets? Ik was opeens snel klaar mee 1second :zany_face: 	NOT	
1266626623396352001	@USER @USER Hahaha, het IQ van Jerry. Lager dan z'n schoenmaat.	IMPLICIT	INDIVIDUAL
1266262184826245122	sorry dat ik een slecht cijfer voor Engels heb , mijn opa had de president eten gegeven	NOT	
1266238766210899968	@USER Er zijn vrijwel geen corona gevallen meer. Hoeveel mensen hebben er wel geen contactgroep of maken daar gebruik van? We zijn al ruim 2 en halve week verder en geen stijging in de cijfers.	NOT	
1266715283282067456	@USER Wel is dat andere nummer dan te traceren, dus als je het niet doet, blijf je buiten de radar.	NOT	
841770839724945408	Wat de #VVD in deze regering heeft gedaan nemen zij verantwoording voor. #D66 deed in een achterkamer mee en neemt die verantwoording niet.	NOT	
1266725582651265027	@USER @USER @USER hier een van de grote fraudeurs met Europees belasting geld Herr annemans veroordeelde vloams blokker	NOT	
1267513164045996033	@USER Dit is een lieve jongen :face_blowing_a_kiss: 	NOT	
840701321783181312	De Nederlandse politie pakt onder verantwoordelijkheid van een Marokkaanse burgemeester een Turkse minister op Frans Duits zingt Engels	NOT	
1266324917785702406	@USER Wat een tuig,hebben dus toch een flinke kronkel in hun kop	EXPLICIT	GROUP
1267451339388354570	@USER Vroeg of laat komen de Amerikanen hem halen. Klavertje Jaily Jaily	IMPLICIT	INDIVIDUAL
838990585428074496	"@USER @USER en dat wijst iedereen naar de ouders : ""ja jullie zijn verantwoordeliik""."	NOT	
838899951845404672	@USER Ja dat heb jij goed gedaan. Iedereen moet dit weten En wie Volkert Ok vind! Mag van mij helemaal van binnenuit weg kankeren!.	EXPLICIT	GROUP
664612329288404992	Blauwe diamant geveild voor recordbedrag van 45 miljoen URL	NOT	
1266448342852218881	... ANALYSE Fusie van AXA Bank en Crelan staat op de helling 29/05/20 om 07 :00 Bijgewerkt om 14: 23 URL	NOT	
1266152924310372352	@USER Trump, wat een eikel, als je zijn tegenstander (Biden) ziet, dan weet je dat de VS kapot is	EXPLICIT	INDIVIDUAL
838993878480994304	"KV Mechelen doet het met een pak minder geld: ""Creatiever"" URL"	NOT	
664632178416812032	Vaticaan onderzoekt Italiaanse journalisten om lek: Het Vaticaan heeft een onderzoek ingesteld naar twee Itali... URL	NOT	
1266766361247789058	@USER @USER @USER Het beste is nog om deze beelden te verspreiden via de Whatsapp.	NOT	
1267811756593709059	@USER @USER hou toch op idioot! hou je bij de feiten en niet altijd dat slap gelul over zwart wit! zwart zijn racisten, je mag het alleen niet zeggen!	EXPLICIT	INDIVIDUAL
1267768111685648384	Lachwekkend...mvermijd drukte!! Behalve de linkse elite wat Antida? Halsema of Groen Links heet\ud83d\ude21. Check mijn pittige gepinde video! #Halesma #Amsterdam #demonstratie	IMPLICIT	GROUP
1266222057559330816	Uit meerdere beelden blijkt dat politie loog dat Floyd zich zou hebben verzet. Nog altijd een land van cowboys, de USA. Totale idioten. URL	EXPLICIT	OTHER
1266320529855778816	@USER Alles Trump is verantwoordelijk voor aanpak Corona dat hij niet serieus nam. URL	NOT	
840548397706698752	@USER Hahahaha ja een geblitste Belg lol dankjewel liefie :heart_suit: ♡Xc	NOT	
1266181274504327168	Ook mbt het voetbal. Duidelijk was tot 1 september geen evenementen. Klaar. En profvoetbal zonder supporters is niets. Wees blij, het ergste lijkt nu achter de rug. Kijk gewoon vooruit en hoop dat men van alles geleerd heeft en de boel op orde heeft voor een evt. volgende keer.	NOT	
1267545750365523968	@USER Haha jongens en meiden kijk eens aan. GRAPPERHAUS IS BOOS! TROLOLOL Demonstratie Recht	NOT	
842058897368178688	@USER @USER @USER @USER @USER Nou ja, we zitten hier natuurlijk WEL in zeker hoekje van @USER \ud83d\ude00	NOT	
838989195800690688	@USER Ook een goede morgen , het lijkt dat ik deze verkiezingen ga landen bij #GroenLinks , normaal zou dat D66 geweest zijn.	NOT	
1267143698409754624	@USER Die plunderende 'antifa maatjes' van jou zijn veelal de meest grove parasieten van de maatschappij. Er opuit om alles kapot te maken, stelen enz. 2 x schieten, eerst die lui, dan in de lucht. Stomme gelul met je het is geen organisatie. Wacht zijn nog leugenaars ook blijkt nu :middle_finger: 	EXPLICIT	GROUP
664702947062870016	De trein naar Zutphen op spoor 2a van 08:16 uur heeft een vertraging van ongeveer 5 min. #syntus	NOT	
1267743958265933824	De ophef om discriminatie is ergens wel erg selectief. Niemand hoor je bv over blanke boeren die Afrika worden uitgejaagd, christenen en homo's die door moslims worden vermoord etc. Wat dat betreft zijn veel mensen selectief verontwaardigd. #demonstratie #blacklifematters	NOT	
1266175593172938752	Soms moeten mensen is 2x nadenken voor ze beginnen praten, da is echt ni zo moeilijk hoor of zwijg gewoon da is mss nog beter :smiling_face_with_heart-eyes: 	NOT	
665797394584444928	oh het is pas kwart voor neger	IMPLICIT	GROUP
1266228617240915968	Politie Minneapolis schiet met rubberkogels bij demonstratie tegen politiegeweld URL	NOT	
838902767569752064	@USER @USER hij is 38 en beeft de hele dag op Twitter met jonge gozers. Dus erg volwassen is hij niet.	NOT	
664710995911294976	2/2 krijg ik dit? Mijntele2 is uit de lucht; kan 't niet controleren. Kan dit aub opgelost worden. Zo vaak gezeik met jullie@USER	NOT	
1266152506465419264	@USER @USER Ik ga niet eens reageren op iemand die met kanker scheld. Als je daarmee scheld is je iq sws onder kamer temperatuur. Oh shit ik heb wel gereageerd	NOT	
1266132949214261248	@USER Er moet 1500 Euro per EU inwoner in deze pot. Dat is 6000 Euro voor een gezin met twee kinderen. En Nederland betaalt relatief nog meer. Stuur onze 6000 Euro maar als microLENING naar een startende ondernemer in een ontwikkelingsland die er voor wil werken en het wil terugbetalen	NOT	
1266128762275598336	@USER @USER @USER Tja die wolf moet ook eten... mensen eten ook paardenbiefstuk en lamskotelet en die zijn dus geen haar beter dan die wolf! Alleen omdat het een wolf is heerst er sentiment. Laat dat beest leven en laten we met z’n allen minder vlees eten, dan staan er veel meer schapen in de wei.	NOT	
838903679642132480	Dacht ik ook, had toch niet zoveel met strenge winter te maken,vrees eerder dat ze inzagen dat het anders moeilijk zou worden geld te pompen URL	NOT	
1266728384786284544	@USER @USER Di incident is anders dan je denkt Zijn lichaam is meegenomen niemand weet waar zijn lichaam is. De mensen kennen elkaar allemaal De blanke ook de zwarte man allebei zijn fout :zany_face: zwz geeft de zwarte bevolking niet het recht om winkels te plunderen omdat nieuwe generatie komt nog.	NOT	
664657749792296960	#Amsterdam Set van 3 Bluestar ABS trolleys in kleur naar keuze voor €99.99 (78% korting) (99,99 € ipv 449,99 €): URL	NOT	
1266242639956856832	Monique Smit gooide vanwege haar kinderen nieuw liedje in de prullenbak URL	NOT	
1267458420346630144	@USER Bij jou bestaat er alleen maar #racisme - van blank tegen zwart - van blank tegen bruin - van blank tegen rood - van blank tegen geel Van omgekeerd racisme wil je niets weten. Je bent 'n #hypocriet en niet zo'n kleintje ook!\ud83e\udd2e\ud83e\udd2e #WhiteLivesMatter #BlackLivesMatter #AllLivesMatter	EXPLICIT	INDIVIDUAL
664703068152446976	Cao-acties politie kosten schatkist zeker 70 miljoen - De Gelderlander URL	NOT	
838980918123589632	@USER @USER @USER was een prima belasting. Bedankt @USER #not	NOT	
1267001215143088128	@USER Antifa is een groter probleem dan mensen willen toegeven het lijkt zo simpe. Maar het gaat om triggeren van reacties. Die ze zelf in gang zetten. Smartlappen die anderen misbruiken URL	NOT	
665604927327182848	@USER dan ga je naar Jantje Worst ...	NOT	
664691190227410944	Er wordt druk gezocht naar een sponsor. Die moet ervoor zorgen dat ik op de fiets stap. Zonder sponsor ben ik natuurlijk niks waard. ;)	NOT	
839010091462508544	Ik zoek #belastingmannetje. Iemand die er #verstand van heeft. Voor mijn #jaaropgave. #belasting #belastingdienst #belastingadviseur	NOT	
666399173592371200	@USER Klopt, het kan. Maar Europese wetgeving verbiedt het. Al twijfel ik of Europese wetgeving in dezen nog geldt. @USER	NOT	
1266903720849281031	Vanwege praaaivisie redenen, is persoon op afbeledingeling geblurd.. :rat: URL	NOT	
1266244809380884480	@USER Dat zeg ik nu ook altijd tegen mensen die onkruid uit hun tuin trekken :winking_face_with_tongue: 	NOT	
666747637270454272	@USER waarom gaat achmea niet verzet tegen de kromme ideeën van die minister. . Het is algemeen bekend dat het niet meer betalen is	NOT	
1266128950457102336	1 jaar geleden : - net terug van examenreis - geslaagd - kijk uit naar zomercongres DWARS, rockwerchter, op vakantie gaan, etc nu: - corona - mentaal dood - veel mensen gaan dood - geen leven - niks om naar uit te kijken	NOT	
838995133064491008	@USER Ja raar om zo'n puzzel te maken over een andere partij ;) @USER	NOT	
1266212272407482375	@USER @USER @USER juist binnen de politiek, juist binnen de medische wereld, juist binnen de kunsten, juist binnen de hoogopgeleiden cultuur, juist bij rijke lui, juist bij dubbel modaal juist bij studenten... en hoe komt het dat ze niet gepakt worden... juist bij bepaalde 'handhavers' voeljem?	NOT	
1266131679523020800	Corona maakt angstig, druk bij GGZ neemt toe: ‘We lopen soms risico, dat kan niet anders’ - URL	NOT	
1266329985155059712	@USER Wat er met de man gebeurde is walgelijk maar ik snap niet wat men denkt te bereiken door winkels te plunderen. Lijkt mij een averechts effect te hebben.	NOT	
1266467568551890945	Kijk ,de huichelaars	EXPLICIT	GROUP
1266647629309632512	@USER ik hoop dat jullie een manier vinden om hem het zwijgen op te leggen , maar vooral om hem uit het parlement te verwijderen , ik schaam me als Belg zeer diep dat zo iemand in het parlement zit	IMPLICIT	INDIVIDUAL
1266251257892581376	@USER @USER Ik was al klaar :zany_face: goegel morgen :face_with_tears_of_joy: :face_with_tears_of_joy: 	NOT	
1266383764902510592	@USER @USER Zeker weggehaald URL	NOT	
1266226752889581568	Opnieuw corona bij vleesverwerker, nu in Helmond URL	NOT	
664709670414721024	Ik kies elke keer een andere route door #Ede, om er dan achter te komen dat die route ook opengebroken is.	NOT	
1266167686192603136	"@USER Dat wordt wat straks in het OV,normaal gesproken keken mensen al angstig als je een raampje open zette van"" o het TOCHT!"" wordt het nu met warm weer ruzie in zo'n bus/tram en metro.Ik heb toch al visioenen dat het gevaarlijk gaat worden in OV mensen WILLEN niet meer luisteren."	NOT	
1266206890687492096	Frank legt voedselbossen aan en begeleidt mensen naar werk URL	NOT	
1266726160790102017	@USER @USER hier ze de meest bepotelde del van het vloams blok	NOT	
1266153993631342592	@USER @USER Nog meer bangmakerij over besmetting... besmetting betekent niet dat je meteen dood gaat! Kijk de sterftecijfers erop na die zijn enorm laag, ongeveer de helft van de griepgolf van 2017/2018...	NOT	
664683435693182976	#nieuwstwitter Foto van Memphis moet verwijderd worden: United-aanvaller te jong URL	NOT	
1266207430607810560	Wat kunnen winkel iets daar aan doen s schandalig gewoon dat de mensen inbreken en stelen en spullen in brand steken	NOT	
664712509996290048	Heel blij met Ziggo Sport. Ik betaal niet voor een sportzenden waarop 90% voetbal is, maar naar F1 en andere sporten kijk ik graag. Gemist!	NOT	
664694508895019008	Ik wil niet naar school	NOT	
664630352091181056	@USER @USER Gek van een Vlieger ontvolgt me, snap niet waarom. Neem het op voor Tofik, oke, maar mag je een andere mening hebben?	NOT	
838890548744372224	Rutte toont zich een waardig leider door in zo'n vijandige setting verantwoordelijkheid te nemen. Vergelijk eens met feel good show van GL URL	NOT	
839007280884436992	Heb je een HLO/WO opleiding chemie, chemische technologie of materiaalkunde en heb je ervaring met en passie voor pr…URL	NOT	
1061999889591218182	@USER @USER @USER Zeg Marjonne, weet jij misschien waarom zwarte Piet in Nederland n\u00edet zwart mag zijn, maar w\u00e9l in Suriname en op Antillen?	NOT	
1266145782224257024	@USER Frr ge moest al 3 kinderen hebbn gij wadoejj hiernog? :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss: 	NOT	
1266355965261230085	@USER @USER hij blijft leuk he ....echt tranen met tuiten om moeten lachen, er gaat er nog een rond met een andere hond... :rat: 	NOT	
1266453182777098248	@USER .. BIG CORONA CHANGE .. Fauci directeur Nat. Instituut Allergieën & Besmettelijke Aandoeningen ... .. Geeft toe dat 2° golf van coronavirus nooit zal gebeuren Dragen maskers grotendeels symbolisch ... READ MORE: URL	NOT	
838919266514661376	Verzet tegen Turkse campagne in Nederland: is dit terecht? URL	NOT	
1266724321017442305	@USER Je was goed bezig meissie... .......en je ziet er nog leuk uit ook, op camera. :smiling_face_with_smiling_eyes: :smiling_face_with_smiling_eyes: :smiling_face_with_smiling_eyes: :smiling_face_with_smiling_eyes: 	NOT	
1266139162400493571	Corona-uitbraak St Jansdal onder controle, verplegend personeel wel aan de mondneusmaskers - URL	NOT	
1269127196293181440	@USER @USER Wat eennzielig zooitje bij M	NOT	
666377577423118337	Maar Ali B. zit hier dus alleen maar omdat hij moslim is. #Pauw	NOT	
1266143123111100416	@USER Het voorontrust mij dat berichten van jou worden geliked door mensen die onomwonden aangeven dat zij er fastische denkwijzen en waarden op na houden, en niet zelden onder schuilnaam reageren. Uit je tweets blijkt dat jij een sterkt ontwikkelt rechtvaardigheidsgevoel hebt. (2)	NOT	
664694280259284992	@USER altijd naar... Succes	NOT	
664590461886164992	Weer helemaal bij gekomen en nu snel naar bed want de dag van vandaag staat ook weer behoorlijk vol gepland.... Wel afwisselende dingen :grinning_face: :grinning_face: 	NOT	
665882953185107968	@USER wat isnhet gemiddelde level van enemy's op bo3? Mzt andere woorden wat is het gemiddelde level?	NOT	
1267142271226515460	@USER @USER jullie vriendengroep? Blanke racisten opdonderen maar deze linkse extremisten er achteraan!	EXPLICIT	GROUP
667831104737406976	Elke moslim is een potenti\u00eble terrorist. Ook moslims in de 2deKamer. #pauw	EXPLICIT	GROUP
1267381597613043712	@USER @USER O ja? Je meent het. De boodschapper ombrengen gaat jou gemakkelijker af dan die smerige opruier weerwoord geven. Of ben je het met hem eens dat zwarte mensen hier in NL specifiek geweld ervaren v d politie. Zo ja spreek vrijuit, zo nee better keep silence. Denk daar eens over na!	IMPLICIT	INDIVIDUAL
1267442482863882243	Nee dodo ook dit was iemand met een strafblad van twintig A4’tjes! Hij riep ik heb een pistool..... Is dus zijn eigen schuld! Nu de actuele situatie : Wie gaat er nu protesteren voor een dode misdadiger? Geld : money_bag : dus.... En #links subsidies : face_vomiting: URL	NOT	
667335384410537985	P2000 melding Ambulance: Ambulance met gepaste spoed naar Pompstationsweg in 's-Gravenhage	NOT	
839563313898000387	@USER @USER eerst hele binnenlandse economie naar de kloten helpen en dan terug willen	NOT	
664706617754152960	#Pita brood #stokbrood kan de basis voor #Pizza's ook maar ook tortilla's en focaccia brood #URL	NOT	
664681951593431040	Zijn jullie er bij @USER De top komt naar de kop tijdens #congres #TopNH. URL	NOT	
1266731091358027776	@USER Wordt niet eerder dan morgen. Zoek de video wel op.	NOT	
1267257597863907330	@USER @USER Weet je dat heel zeker? Ik en de aarde hebben andere plannen in gedachten.	NOT	
838947268778680320	Manne zijn badboy ma in hun kantoor met hun zuur verdiende centen betalen ze bangerikken die van een afstand loeren ma niet close komen...	NOT	
1266154490316689409	‘Zal ik het doen? Zal ik het niet doen?’Jan van Zanen twijfelde, vertelt hij aan onze verslaggeefster - URL	NOT	
666297758484140032	@USER en #PVV maken dat moslims een bijna nog groter slachtoffer van de aanslagen zijn dan de mensen die vrijdag zijn afgemaakt.	NOT	
1267013749216555009	Kijk hier antifa	NOT	
838898535642906624	N.a.v. #penj & dit artikel, URL	NOT	
1267114823982161920	Echt he @USER als een boa mij of de mijnen zo benaderd sla ik z'n hersens in #promis geef die afgekeurde Melkert banenpool een wapen stok en pepperspray en ze veranderen allemaal in Billy the Kid.	EXPLICIT	GROUP
1266147624962441216	@USER @USER @USER Als we uw redenering moeten volgen, zouden alle politiekorpsen de huizen van de blanken moeten afgaan om hun kelder te controleren???	NOT	
1266160397666615296	Waneer komt politie zone midow eens op Twitter @USER altijd correct nieuws	NOT	
1266810844496740352	@USER @USER @USER Jij hebt echt een ernstige hersenafwijking. Jouw taalgebruik is stuitend, dus blok.	IMPLICIT	INDIVIDUAL
1266140048715657216	@USER @USER Exact. De nieuwe procedure werkt heel goed. Veel beter dan “gekozen burgemeester” à la Amerika.	NOT	
1266794241210167302	@USER @USER @USER gratis , zwarte leugenaar , 1 gemaakt in lage loonlanden door uitgebuite kinderen , ten tweede illegaal naar hier gesmokkeld met chinese bemiddeling van Herr de winter . en betaald met belasting geld van de Belgische werknemers . hoe laf kan je zijn om daar mee uit te pakken .	NOT	
1266312212001574914	sorry dat ik een slecht cijfer voor Latijn heb , een grote boze wolf had mijn hart gekust	NOT	
838891281996791808	@USER Lever maar in bij DNB, dan krijg je nieuw geld :euro_banknote: 	NOT	
838971154362683392	is leuk om te volgen voor de Twitter Pieten ;-)	NOT	
1266205001153679362	"Ze nemen het risico van de pandemie relatief gemakkelijk."" Patronaggio is het hoofd van het parket in het zuiden van Sicilië en als een van de meest prominente antimaffia-onderzoekers staat hij onder politiebescherming."	NOT	
1266390670912126978	@USER @USER Jij stemt liever op corrupte politici,die zijn ouderen uit roeit,liegt en bedriegt alles naar de kloten helpt,maar ooit kom je erachter als het te laat is knoop dat goed in je oren domkop.	EXPLICIT	INDIVIDUAL
1266274918456410113	@USER @USER Geert wil graag dat de gaskamers weer opengaan en hij zal dan de beul zijn, linksdraaien toch een vieze extremistische individu. Zie hier het gedrag van je ideaal. URL	IMPLICIT	INDIVIDUAL
1266845155853840391	@USER Zo zien we die haatpalijzen het liefst. Prachtige foto.	NOT	
1266747080053264390	@USER Allemaal kapot schieten, dat gajes. Puur terrorisme.	EXPLICIT	GROUP
664679629622525952	Film met Jennifer Hoffman naar Estland : URL	NOT	
1266673597080309760	@USER Het gaat me niet om black people maar om de grootste artiesten die toen in me opkwamen tegenover Cardi B en ik vind een Justin Bieber ofzo direct een andere discussie omdat hij sws een kk mogool is van de Kardashians weet ik toevallig wat ze hebben gedaan	EXPLICIT	INDIVIDUAL
1266669402365333507	@USER @USER Voor mij is dat een ander verhaal :winking_face: :smiling_face_with_sunglasses: 	NOT	
1268154170181287936	@USER Vandaag is het Genocide Dag voor de Nertsen. Mensen zijn gewoon kanker Moordenaars. Gewoon isoleren in plaats van killen stop gewoon een maand of 7 met fokken dan zijn alle dieren geinfected en weer genezen. En haal maar de mens zelf weg.	EXPLICIT	OTHER
1266708777484652546	@USER ... APEN STELEN CORONA BLOEDMONSTERS IN INDIA ..???. ... Apen grepen en vluchtten met bloedmonsters van vier COVID-19-patiënten. We moesten opnieuw hun bloedmonsters nemen ”, vertelde topfunctionaris aan college, Reuters . URL	NOT	
838919273607282688	TMG heeft recht op eigenaar die in haar producten gelooft URL	NOT	
1266168381243301888	Politie BBN - Persalarm $pol: Kampweg Vorstenbosch inwerking zijnde drugslab aangetroffen. Persvoorlichting niet tp wel telefonisch bereikbaar. #politie #Brandweer	NOT	
1267798812208308224	Massa = vanavond in Den Haag en morgen in Rotterdam demonstreren Hysterie = niet het verlies overzien van je manie, denken dat het moet Winst komt vanuit cultuur: spiegel de idioterie... wat u niet wilt.... #demonstratie	NOT	
842146267186765824	Baudet: je bent Forum of Tegenum. #tk17 #gestemd #exitpolls	NOT	
838967231597985792	Het lijstje van mijn meisje... 1. D66 2. VVD 3. GROENLINKS Dus Alexander Pechtold, ga je borst maar nat maken... URL	NOT	
664708467257688064	Zo help je #asielzoekers op weg naar de #EU natuurlijk ook. #migratie URL	NOT	
1266144473404358656	@USER En misschien was het niet zo erg als het gecommuniiceerd is?! Laten we positief blijven... er worden dagelijks 360.000 mensen geboren. Er sterven er 160.000. We hebben nog wat reserve om het leven met waarde in te vullen.	NOT	
1267004058616856576	@USER En antirook trol @USER ( @USER ) komt ook weer wat dwaas uit zijn nek lullen. De tabakslobby, #Fakenews blablabla enz.. URL	EXPLICIT	INDIVIDUAL
664672096543444992	@USER @USER @USER @USER GOEDEMORGEN LIEVERDS WAKKER WORDEN TIS #sossigeday	NOT	
1267570300369154049	@USER @USER @USER @USER @USER @USER En zo is het maar net,ik ook niet	NOT	
1266153332621615104	Alsnog groen licht voor omstreden wooncomplex in dorpshart Nuenen - URL	NOT	
1266681358941814785	@USER @USER @USER Crimineel tuig met voornamelijke Marrokaanse Roots. Die Evert heeft geen herseninhoud, kijk zijn tijdlijn.	EXPLICIT	INDIVIDUAL
840382512140558336	@USER @USER Wat verlaag jij jezelf Frits. Misschien de komende dagen op Terschelling maar eens tot inkeer komen. @USER was netjes, jij niet!	NOT	
1266372980357001219	De factchecker van @USER is een extreem linkse activist en haat Trump ... :face_with_rolling_eyes: Dus voor zover de objectiviteit en betrouwbaarheid . Net zoals die van uw partij en nultolerantie toepassen niet ?	NOT	
1266767628435062784	Meer dan 1 miljoen doden jaarlijks in Europa door #overgewicht. Cijfer : Wereldgezondheidsorganisatie En nu dit ook nog .. URL	NOT	
664613869181014016	In tien stappen naar een LinkedIn-profiel waarmee je opvalt! URL	NOT	
1267528609360760835	@USER Weinig zin hè na de demo het is gewoon tuig van de richel	NOT	
664703290215636992	Vaarwel zelfsturende teams? Van hype naar essentie. Hoofdstuk 3, 'Reinventing Organizations': factor 'leiderschap'. URL	NOT	
1266273906739957761	Gek vraag me af als je hoger op wil komen de sex het waard is met een zanger ???	NOT	
838893317375070208	Ah, er is nu ook een PVV Puzzel in omloop. (Gotta love GroenLinks meme-makers :four_leaf_clover: ) URL	NOT	
1267572894114238465	@USER Wat een laffe tweet! Gadverdamme. Er zijn mensen die geen afscheid hebben mogen nemen door alle maatregelen. En dan gebeurd dit! Gvd. Gelijkheid is gelijk voor iedereen. Je bent af en een enorme lul door deze denigrerende tweet! Eikel!	EXPLICIT	INDIVIDUAL
1266161247633932288	@USER Maar echt... Proficiat, ge probeert kinderen van de lagere school te indoctrineren, zielige zielige zielige venten.	EXPLICIT	GROUP
664627353377619968	Ambulance naar Schrijnwerkersweg in Den helder	NOT	
1266235436113948672	@USER Afspraken maak je met z'n twee. En dit is de afspraak waar ondernemend Nederland en grote deel van het volk niet mee akkoord ging. Dus eenzijdige afspraak geldt niet. URL	NOT	
838890499872280576	@USER vgm lachtte iedereen daar ons écht uit maar oke hahaha	NOT	
666748800334241792	@USER @USER wanneer wordt Boko Haram uit geroeid	EXPLICIT	OTHER
838892176432066560	@USER Als deze duim heen en weer beweegt gaat #lichaamstaal opeens over geld. #@USER #pauwenjinek URL	NOT	
1267729476194119681	@USER @USER Wat een debiel wij jonge echt. Femke 'halve' Halsema Ze gaat eraf, deepstaters gaan het gewoon niet halen, dat is inmiddels duidelijk geworden	NOT	
1266404738066677761	@USER Vlaams Blok bestaat al lang niet meer . Moet misschien eens een boekje open doen over hoe het intern bij jullie er aan toe ging/gaat . Was zeer fraai :smirking_face: 	NOT	
1266344347596926976	@USER @USER Goed zo @USER dat doe je wijs,ze komt jou even vertellen wat je moet doen nadat ze je vals beschuldigd,ik zou ze ook niet moeten.	NOT	
1266314595117010945	@USER Hoe verzin je het...	NOT	
